"","internal_id","date"
"2067",5488,1862-05-01
"2068",5487,1862-05-01
"2069",5486,1862-05-01
"2070",5485,1862-04-01
"2071",5484,1862-04-01
"2072",5483,1862-04-01
"2073",5482,1862-04-01
"2074",5481,1862-04-01
"2075",5480,1862-03-01
"2076",5479,1862-03-01
"2077",5478,1862-03-01
"2078",5477,1862-03-01
"2079",5476,1862-03-01
"2080",5475,1862-03-01
"2081",5474,1863-08-01
"2082",5473,1863-08-01
"2083",5472,1863-08-01
"2084",5471,1863-08-01
"2085",5470,1863-07-01
"2086",5469,1863-07-01
"2087",5468,1863-07-01
"2088",5467,1863-06-01
"2089",5466,1863-06-01
"2090",5465,1863-06-01
"2091",5464,1863-06-01
"2092",5463,1863-05-01
"2093",5462,1863-05-01
"2094",5461,1863-04-01
"2095",5460,1863-04-01
"2096",5459,1863-04-01
"2097",5458,1863-03-01
"2098",5457,1863-03-01
"2099",5456,1863-03-01
"2100",5455,1863-03-01
"2101",5454,1863-02-01
"2102",5453,1863-02-01
"2103",5452,1863-02-01
"2104",5451,1863-02-01
"2105",5450,1863-02-01
"2106",5449,1863-02-01
"2107",5448,1863-02-01
"2108",5447,1863-01-01
"2109",5446,1863-01-01
"2110",5445,1863-01-01
"2111",5444,1863-01-01
"2112",5443,1863-01-01
"2113",5442,1862-12-01
"2114",5441,1862-12-01
"2115",5440,1862-12-01
"2116",5439,1862-12-01
"2117",5438,1862-12-01
"2118",5437,1862-12-01
"2119",5436,1862-11-01
"2120",5435,1862-11-01
"2121",5434,1864-01-01
"2122",5433,1864-01-01
"2123",5432,1864-01-01
"2124",5431,1864-01-01
"2125",5430,1864-01-01
"2126",5429,1864-01-01
"2127",5428,1864-01-01
"2128",5427,1863-12-01
"2129",5426,1863-12-01
"2130",5425,1863-12-01
"2131",5424,1863-12-01
"2132",5423,1863-12-01
"2133",5422,1863-11-01
"2134",5421,1863-11-01
"2135",5420,1863-11-01
"2136",5419,1863-11-01
"2137",5418,1863-10-01
"2138",5417,1863-10-01
"2139",5416,1863-09-01
"2140",5415,1863-09-01
"2141",5414,1864-07-01
"2142",5413,1864-07-01
"2143",5412,1864-06-01
"2144",5411,1864-06-01
"2145",5410,1864-06-01
"2146",5409,1864-05-01
"2147",5408,1864-05-01
"2148",5407,1864-05-01
"2149",5406,1864-05-01
"2150",5405,1864-05-01
"2151",5404,1864-04-01
"2152",5403,1864-04-01
"2153",5402,1864-04-01
"2154",5401,1864-03-01
"2155",5400,1864-03-01
"2156",5399,1864-03-01
"2157",5398,1864-02-01
"2158",5397,1864-02-01
"2159",5396,1864-02-01
"2160",5395,1864-01-01
"2161",5394,1864-12-01
"2162",5393,1864-12-01
"2163",5392,1864-12-01
"2164",5391,1864-12-01
"2165",5390,1864-11-01
"2166",5389,1864-11-01
"2167",5388,1864-11-01
"2168",5387,1864-10-01
"2169",5386,1864-10-01
"2170",5385,1864-10-01
"2171",5384,1864-09-01
"2172",5383,1864-09-01
"2173",5382,1864-09-01
"2174",5381,1864-09-01
"2175",5380,1864-09-01
"2176",5379,1864-09-01
"2177",5378,1864-08-01
"2178",5377,1864-08-01
"2179",5376,1864-08-01
"2180",5375,1864-07-01
"2181",5374,1865-06-01
"2182",5373,1865-06-01
"2183",5372,1865-06-01
"2184",5371,1865-06-01
"2185",5370,1865-05-01
"2186",5369,1865-05-01
"2187",5368,1865-04-01
"2188",5367,1865-04-01
"2189",5366,1865-04-01
"2190",5365,1865-03-01
"2191",5364,1865-03-01
"2192",5363,1865-03-01
"2193",5362,1865-02-01
"2194",5361,1865-02-01
"2195",5360,1865-02-01
"2196",5359,1865-01-01
"2197",5358,1865-01-01
"2198",5357,1865-01-01
"2199",5356,1865-01-01
"2200",5355,1865-01-01
"2201",5334,1865-09-01
"2202",5333,1865-09-01
"2203",5332,1865-09-01
"2204",5331,1865-09-01
"2205",5330,1865-09-01
"2206",5329,1865-09-01
"2207",5328,1865-09-01
"2208",5327,1865-09-01
"2209",5326,1865-09-01
"2210",5325,1865-09-01
"2211",5324,1865-09-01
"2212",5323,1865-09-01
"2213",5322,1865-08-01
"2214",5321,1865-08-01
"2215",5320,1865-08-01
"2216",5319,1865-08-01
"2217",5318,1865-07-01
"2218",5317,1865-07-01
"2219",5316,1865-07-01
"2220",5315,1865-07-01
"2221",5314,1865-07-01
"2222",5313,1860-04-01
"2223",5312,1860-04-01
"2224",5311,1860-04-01
"2225",5310,1860-03-01
"2226",5309,1860-03-01
"2227",5308,1860-03-01
"2228",5307,1860-03-01
"2229",5306,1860-03-01
"2230",5305,1860-03-01
"2231",5304,1860-02-01
"2232",5303,1860-02-01
"2233",5302,1860-02-01
"2234",5301,1860-02-01
"2235",5300,1860-01-01
"2236",5299,1860-01-01
"2237",5298,1860-07-01
"2238",5297,1860-07-01
"2239",5296,1860-07-01
"2240",5295,1860-07-01
"2241",5294,1860-07-01
"2242",5293,1860-07-01
"2243",5292,1860-07-01
"2244",5291,1860-07-01
"2245",5290,1860-07-01
"2246",5289,1860-06-01
"2247",5288,1860-06-01
"2248",5287,1860-06-01
"2249",5286,1860-06-01
"2250",5285,1860-06-01
"2251",5284,1860-06-01
"2252",5283,1860-06-01
"2253",5282,1860-05-01
"2254",5281,1860-05-01
"2255",5280,1860-05-01
"2256",5279,1860-05-01
"2257",5278,1860-05-01
"2258",5277,1860-05-01
"2259",5276,1860-04-01
"2260",5275,1860-09-01
"2261",5274,1860-09-01
"2262",5273,1860-09-01
"2263",5272,1860-09-01
"2264",5271,1860-09-01
"2265",5270,1860-09-01
"2266",5269,1860-09-01
"2267",5268,1860-09-01
"2268",5267,1860-09-01
"2269",5266,1860-09-01
"2270",5265,1860-09-01
"2271",5264,1860-09-01
"2272",5263,1860-08-01
"2273",5262,1860-08-01
"2274",5261,1860-08-01
"2275",5260,1860-08-01
"2276",5259,1860-08-01
"2277",5258,1860-08-01
"2278",5257,1860-08-01
"2279",5256,1860-07-01
"2280",5255,1860-12-01
"2281",5254,1860-12-01
"2282",5253,1860-12-01
"2283",5252,1860-12-01
"2284",5251,1860-12-01
"2285",5250,1860-12-01
"2286",5249,1860-11-01
"2287",5248,1860-11-01
"2288",5247,1860-11-01
"2289",5246,1860-11-01
"2290",5245,1860-11-01
"2291",5244,1860-10-01
"2292",5243,1860-10-01
"2293",5242,1860-10-01
"2294",5241,1860-10-01
"2295",5240,1860-09-01
"2296",5239,1860-09-01
"2297",5238,1860-09-01
"2298",5237,1860-09-01
"2299",5236,1860-09-01
"2300",5235,1860-09-01
"2301",5234,1860-09-01
"2302",5233,1861-02-01
"2303",5232,1861-02-01
"2304",5231,1861-02-01
"2305",5230,1861-02-01
"2306",5229,1861-01-01
"2307",5228,1861-01-01
"2308",5227,1861-01-01
"2309",5226,1861-01-01
"2310",5225,1861-01-01
"2311",5224,1861-01-01
"2312",5223,1861-01-01
"2313",5222,1861-01-01
"2314",5221,1861-01-01
"2315",5220,1861-01-01
"2316",5219,1861-01-01
"2317",5218,1860-12-01
"2318",5217,1860-12-01
"2319",5216,1860-12-01
"2320",5215,1861-05-01
"2321",5214,1861-05-01
"2322",5213,1861-05-01
"2323",5212,1861-05-01
"2324",5211,1861-05-01
"2325",5210,1861-05-01
"2326",5209,1861-04-01
"2327",5208,1861-04-01
"2328",5207,1861-04-01
"2329",5206,1861-04-01
"2330",5205,1861-04-01
"2331",5204,1861-04-01
"2332",5203,1861-04-01
"2333",5202,1861-04-01
"2334",5201,1861-03-01
"2335",5200,1861-03-01
"2336",5199,1861-03-01
"2337",5198,1861-03-01
"2338",5197,1861-02-01
"2339",5196,1861-02-01
"2340",5195,1861-02-01
"2341",5194,1861-02-01
"2342",5193,1861-11-01
"2343",5192,1861-11-01
"2344",5191,1861-10-01
"2345",5190,1861-10-01
"2346",5189,1861-09-01
"2347",5188,1861-09-01
"2348",5187,1861-08-01
"2349",5186,1861-08-01
"2350",5185,1861-08-01
"2351",5184,1861-08-01
"2352",5183,1861-07-01
"2353",5182,1861-06-01
"2354",5181,1861-06-01
"2355",5180,1861-06-01
"2356",5179,1861-05-01
"2357",5178,1861-05-01
"2358",5177,1861-05-01
"2359",5176,1861-05-01
"2360",5175,1861-05-01
"2361",5174,1861-05-01
"2362",5173,1862-01-01
"2363",5172,1862-01-01
"2364",5171,1862-01-01
"2365",5170,1862-01-01
"2366",5169,1862-01-01
"2367",5168,1861-12-01
"2368",5167,1861-12-01
"2369",5166,1861-12-01
"2370",5165,1861-12-01
"2371",5164,1861-12-01
"2372",5163,1861-12-01
"2373",5162,1861-12-01
"2374",5161,1861-12-01
"2375",5160,1861-12-01
"2376",5159,1861-12-01
"2377",5158,1861-12-01
"2378",5157,1861-12-01
"2379",5156,1861-12-01
"2380",5155,1861-11-01
"2381",5154,1861-11-01
"2382",4531,1856-12-01
"2383",4530,1856-12-01
"2384",4529,1856-12-01
"2385",4528,1856-12-01
"2386",4527,1856-12-01
"2387",4526,1856-12-01
"2388",4525,1856-11-01
"2389",4524,1856-11-01
"2390",4523,1856-11-01
"2391",4522,1856-11-01
"2392",4521,1856-11-01
"2393",4520,1856-11-01
"2394",4519,1856-11-01
"2395",4518,1856-11-01
"2396",4517,1856-10-01
"2397",4516,1856-10-01
"2398",4515,1856-10-01
"2399",4514,1856-10-01
"2400",4513,1856-10-01
"2401",4512,1856-10-01
"2402",4511,1859-12-01
"2403",4510,1859-12-01
"2404",4509,1859-12-01
"2405",4508,1859-12-01
"2406",4507,1859-12-01
"2407",4506,1859-12-01
"2408",4505,1859-12-01
"2409",4504,1859-12-01
"2410",4503,1859-11-01
"2411",4502,1859-11-01
"2412",4501,1859-11-01
"2413",4500,1859-10-01
"2414",4499,1859-10-01
"2415",4498,1859-10-01
"2416",4497,1859-10-01
"2417",4496,1859-09-01
"2418",4495,1859-09-01
"2419",4494,1859-09-01
"2420",4493,1859-09-01
"2421",4492,1859-09-01
"2422",4491,1859-08-01
"2423",4490,1859-08-01
"2424",4489,1859-08-01
"2425",4488,1859-08-01
"2426",4487,1859-08-01
"2427",4486,1859-07-01
"2428",4485,1859-07-01
"2429",4484,1859-07-01
"2430",4483,1859-07-01
"2431",4482,1859-07-01
"2432",4481,1859-07-01
"2433",4480,1859-07-01
"2434",4479,1859-07-01
"2435",4478,1859-07-01
"2436",4477,1859-07-01
"2437",4476,1859-07-01
"2438",4475,1859-07-01
"2439",4474,1859-07-01
"2440",4473,1859-07-01
"2441",4472,1859-07-01
"2442",4471,1859-06-01
"2443",4470,1859-06-01
"2444",4469,1859-06-01
"2445",4468,1859-06-01
"2446",4467,1859-06-01
"2447",4466,1859-05-01
"2448",4465,1859-05-01
"2449",4464,1859-05-01
"2450",4463,1859-05-01
"2451",4462,1859-05-01
"2452",4461,1859-05-01
"2453",4460,1859-04-01
"2454",4459,1859-04-01
"2455",4458,1859-04-01
"2456",4457,1859-04-01
"2457",4456,1859-04-01
"2458",4455,1859-04-01
"2459",4454,1859-04-01
"2460",4453,1859-03-01
"2461",4452,1859-03-01
"2462",4451,1859-03-01
"2463",4450,1859-03-01
"2464",4449,1859-03-01
"2465",4448,1859-03-01
"2466",4447,1859-03-01
"2467",4446,1859-03-01
"2468",4445,1859-03-01
"2469",4444,1859-03-01
"2470",4443,1859-03-01
"2471",4442,1859-03-01
"2472",4441,1859-02-01
"2473",4440,1859-02-01
"2474",4439,1859-02-01
"2475",4438,1859-02-01
"2476",4437,1859-02-01
"2477",4436,1859-02-01
"2478",4435,1859-02-01
"2479",4434,1859-02-01
"2480",4433,1859-02-01
"2481",4432,1859-02-01
"2482",4431,1859-02-01
"2483",4430,1859-02-01
"2484",4429,1859-02-01
"2485",4428,1859-02-01
"2486",4427,1859-02-01
"2487",4426,1859-01-01
"2488",4425,1859-01-01
"2489",4424,1859-01-01
"2490",4423,1859-01-01
"2491",4422,1859-01-01
"2492",4421,1859-01-01
"2493",4420,1859-01-01
"2494",4419,1859-01-01
"2495",4418,1858-12-01
"2496",4417,1858-12-01
"2497",4416,1858-12-01
"2498",4415,1858-12-01
"2499",4414,1858-12-01
"2500",4413,1858-12-01
"2501",4412,1858-12-01
"2502",4411,1858-12-01
"2503",4410,1858-12-01
"2504",4409,1858-12-01
"2505",4408,1858-12-01
"2506",4407,1858-12-01
"2507",4406,1858-12-01
"2508",4405,1858-12-01
"2509",4404,1858-11-01
"2510",4403,1858-11-01
"2511",4402,1858-11-01
"2512",4401,1858-11-01
"2513",4400,1858-11-01
"2514",4399,1858-11-01
"2515",4398,1858-11-01
"2516",4397,1858-11-01
"2517",4396,1858-11-01
"2518",4395,1858-11-01
"2519",4394,1858-11-01
"2520",4393,1858-11-01
"2521",4392,1858-11-01
"2522",4391,1858-11-01
"2523",4390,1858-10-01
"2524",4389,1858-10-01
"2525",4388,1858-10-01
"2526",4387,1858-10-01
"2527",4386,1858-09-01
"2528",4385,1858-09-01
"2529",4384,1858-09-01
"2530",4383,1858-09-01
"2531",4382,1858-09-01
"2532",4381,1858-08-01
"2533",4380,1858-08-01
"2534",4379,1858-08-01
"2535",4378,1858-08-01
"2536",4377,1858-08-01
"2537",4376,1858-08-01
"2538",4375,1858-07-01
"2539",4374,1858-07-01
"2540",4373,1858-07-01
"2541",4372,1858-06-01
"2542",4371,1858-06-01
"2543",4370,1858-06-01
"2544",4369,1858-06-01
"2545",4368,1858-06-01
"2546",4367,1858-06-01
"2547",4366,1858-05-01
"2548",4365,1858-05-01
"2549",4364,1858-05-01
"2550",4363,1858-05-01
"2551",4362,1858-05-01
"2552",4361,1858-05-01
"2553",4360,1858-04-01
"2554",4359,1858-04-01
"2555",4358,1858-04-01
"2556",4357,1858-03-01
"2557",4356,1858-03-01
"2558",4355,1858-03-01
"2559",4354,1858-03-01
"2560",4353,1858-03-01
"2561",4352,1858-02-01
"2562",4351,1858-02-01
"2563",4350,1858-02-01
"2564",4349,1858-02-01
"2565",4348,1858-02-01
"2566",4347,1858-02-01
"2567",4346,1858-02-01
"2568",4345,1858-01-01
"2569",4344,1858-01-01
"2570",4343,1858-01-01
"2571",4342,1858-01-01
"2572",4341,1858-01-01
"2573",4340,1858-01-01
"2574",4339,1858-01-01
"2575",4338,1858-01-01
"2576",4337,1858-01-01
"2577",4336,1857-10-01
"2578",4335,1857-10-01
"2579",4334,1857-10-01
"2580",4333,1857-10-01
"2581",4332,1857-10-01
"2582",4331,1857-10-01
"2583",4330,1857-10-01
"2584",4329,1857-10-01
"2585",4328,1857-10-01
"2586",4327,1857-09-01
"2587",4326,1857-09-01
"2588",4325,1857-09-01
"2589",4324,1857-09-01
"2590",4323,1857-09-01
"2591",4322,1857-09-01
"2592",4321,1857-09-01
"2593",4320,1857-08-01
"2594",4319,1857-09-01
"2595",4318,1857-09-01
"2596",4317,1857-09-01
"2597",4316,1857-08-01
"2598",4315,1857-08-01
"2599",4314,1857-08-01
"2600",4313,1857-08-01
"2601",4312,1857-08-01
"2602",4311,1857-08-01
"2603",4310,1857-08-01
"2604",4309,1857-08-01
"2605",4308,1857-08-01
"2606",4307,1857-08-01
"2607",4306,1857-07-01
"2608",4305,1857-07-01
"2609",4304,1857-07-01
"2610",4303,1857-06-01
"2611",4302,1857-06-01
"2612",4301,1857-06-01
"2613",4300,1857-06-01
"2614",4299,1857-06-01
"2615",4298,1857-06-01
"2616",4297,1857-06-01
"2617",4296,1857-05-01
"2618",4295,1857-05-01
"2619",4294,1857-05-01
"2620",4293,1857-04-01
"2621",4292,1857-04-01
"2622",4291,1857-04-01
"2623",4290,1857-03-01
"2624",4289,1857-03-01
"2625",4288,1857-03-01
"2626",4287,1857-03-01
"2627",4286,1857-03-01
"2628",4285,1857-03-01
"2629",4284,1857-03-01
"2630",4283,1857-03-01
"2631",4282,1857-03-01
"2632",4281,1857-02-01
"2633",4280,1857-02-01
"2634",4279,1857-02-01
"2635",4278,1857-02-01
"2636",4277,1857-02-01
"2637",4276,1857-02-01
"2638",4275,1857-02-01
"2639",4274,1857-02-01
"2640",4273,1857-02-01
"2641",4272,1857-01-01
"2642",4271,1857-01-01
"2643",4270,1857-01-01
"2644",4269,1857-01-01
"2645",4268,1857-01-01
"2646",4267,1857-01-01
"2647",4266,1856-12-01
"2648",4265,1856-12-01
"2649",4264,1856-12-01
"2650",4263,1856-12-01
"2651",4262,1856-12-01
"2652",4261,1856-12-01
"2653",4260,1856-12-01
"2654",4259,1856-12-01
"2655",4258,1856-12-01
"2656",4257,1856-12-01
"2657",4256,1848-12-01
"2658",3128,1848-12-01
"2659",3127,1848-12-01
"2660",3126,1848-12-01
"2661",3125,1848-12-01
"2662",3124,1848-11-01
"2663",3123,1848-11-01
"2664",3122,1848-11-01
"2665",3121,1848-10-01
"2666",3120,1848-10-01
"2667",3119,1848-10-01
"2668",3118,1848-10-01
"2669",3117,1848-10-01
"2670",3116,1848-10-01
"2671",3115,1848-10-01
"2672",3114,1848-10-01
"2673",3113,1848-09-01
"2674",3112,1848-09-01
"2675",3111,1848-09-01
"2676",3110,1848-09-01
"2677",3109,1848-09-01
"2678",3108,1848-08-01
"2679",3107,1848-08-01
"2680",3106,1848-08-01
"2681",3105,1848-07-01
"2682",3104,1848-07-01
"2683",3103,1848-07-01
"2684",3102,1848-06-01
"2685",3101,1848-06-01
"2686",3100,1848-06-01
"2687",3099,1848-06-01
"2688",3098,1848-05-01
"2689",3097,1848-05-01
"2690",3096,1848-04-01
"2691",3095,1848-04-01
"2692",3094,1848-04-01
"2693",3093,1848-04-01
"2694",3092,1848-04-01
"2695",3091,1848-04-01
"2696",3090,1848-03-01
"2697",3089,1848-03-01
"2698",3088,1848-03-01
"2699",3087,1848-03-01
"2700",3086,1848-03-01
"2701",3085,1848-02-01
"2702",3084,1848-02-01
"2703",3083,1848-02-01
"2704",3082,1848-02-01
"2705",3081,1848-02-01
"2706",3080,1848-02-01
"2707",3079,1848-02-01
"2708",3078,1848-01-01
"2709",3077,1848-01-01
"2710",3076,1848-01-01
"2711",3075,1848-01-01
"2712",3074,1848-01-01
"2713",3073,1848-01-01
"2714",3072,1847-12-01
"2715",3071,1847-12-01
"2716",3070,1847-12-01
"2717",3069,1847-12-01
"2718",3068,1847-12-01
"2719",3067,1847-12-01
"2720",3066,1847-12-01
"2721",3065,1847-11-01
"2722",3064,1847-11-01
"2723",3063,1847-11-01
"2724",3062,1847-10-01
"2725",3061,1847-10-01
"2726",3060,1847-10-01
"2727",3059,1847-10-01
"2728",3058,1847-10-01
"2729",3057,1847-10-01
"2730",3056,1847-09-01
"2731",3055,1847-09-01
"2732",3054,1847-09-01
"2733",3053,1847-09-01
"2734",3052,1847-09-01
"2735",3051,1847-09-01
"2736",3050,1847-09-01
"2737",3049,1847-09-01
"2738",3048,1847-08-01
"2739",3047,1847-08-01
"2740",3046,1847-08-01
"2741",3045,1847-08-01
"2742",3044,1847-08-01
"2743",3043,1847-08-01
"2744",3042,1847-08-01
"2745",3041,1847-08-01
"2746",3040,1847-08-01
"2747",3039,1847-08-01
"2748",3038,1847-07-01
"2749",3037,1847-07-01
"2750",3036,1847-07-01
"2751",3035,1847-07-01
"2752",3034,1847-07-01
"2753",3033,1847-07-01
"2754",3032,1847-07-01
"2755",3031,1847-07-01
"2756",3030,1847-07-01
"2757",3029,1847-07-01
"2758",3028,1847-07-01
"2759",3027,1847-07-01
"2760",3026,1847-07-01
"2761",3025,1847-07-01
"2762",3024,1847-06-01
"2763",3023,1847-06-01
"2764",3022,1847-06-01
"2765",3021,1847-06-01
"2766",3020,1847-06-01
"2767",3019,1847-06-01
"2768",3018,1847-06-01
"2769",3017,1847-06-01
"2770",3016,1847-06-01
"2771",3015,1847-06-01
"2772",3014,1847-06-01
"2773",3013,1847-06-01
"2774",3012,1847-06-01
"2775",3011,1847-06-01
"2776",3010,1847-06-01
"2777",3009,1847-06-01
"2778",3008,1847-06-01
"2779",3007,1847-05-01
"2780",3006,1847-05-01
"2781",3005,1847-05-01
"2782",3004,1847-05-01
"2783",3003,1847-05-01
"2784",3002,1847-05-01
"2785",3001,1847-05-01
"2786",3000,1847-05-01
"2787",2999,1847-05-01
"2788",2998,1847-05-01
"2789",2997,1847-05-01
"2790",2996,1847-05-01
"2791",2995,1847-05-01
"2792",2994,1847-05-01
"2793",2993,1847-05-01
"2794",2992,1847-05-01
"2795",2991,1847-05-01
"2796",2990,1847-05-01
"2797",2989,1847-04-01
"2798",2988,1853-12-01
"2799",2987,1853-12-01
"2800",2986,1853-12-01
"2801",2985,1853-12-01
"2802",2984,1853-12-01
"2803",2983,1853-12-01
"2804",2982,1853-12-01
"2805",2981,1853-12-01
"2806",2980,1853-12-01
"2807",2979,1853-11-01
"2808",2978,1853-10-01
"2809",2977,1853-09-01
"2810",2976,1853-08-01
"2811",2975,1853-07-01
"2812",2974,1853-05-01
"2813",2973,1853-04-01
"2814",2972,1853-04-01
"2815",2971,1853-04-01
"2816",2970,1853-03-01
"2817",2969,1853-03-01
"2818",2968,1853-02-01
"2819",2967,1853-02-01
"2820",2966,1853-02-01
"2821",2965,1853-02-01
"2822",2964,1853-02-01
"2823",2963,1853-02-01
"2824",2962,1853-02-01
"2825",2961,1853-02-01
"2826",2960,1853-02-01
"2827",2959,1853-02-01
"2828",2958,1853-02-01
"2829",2957,1853-02-01
"2830",2956,1853-02-01
"2831",2955,1853-01-01
"2832",2954,1853-01-01
"2833",2953,1853-01-01
"2834",2952,1853-01-01
"2835",2951,1853-01-01
"2836",2950,1853-01-01
"2837",2949,1853-01-01
"2838",2948,1853-01-01
"2839",2947,1853-01-01
"2840",2946,1852-12-01
"2841",2945,1852-12-01
"2842",2944,1852-12-01
"2843",2943,1852-12-01
"2844",2942,1852-12-01
"2845",2941,1852-12-01
"2846",2940,1852-12-01
"2847",2939,1852-12-01
"2848",2938,1852-12-01
"2849",2937,1852-12-01
"2850",2936,1852-12-01
"2851",2935,1852-12-01
"2852",2934,1852-12-01
"2853",2933,1852-11-01
"2854",2932,1852-10-01
"2855",2931,1852-10-01
"2856",2930,1852-09-01
"2857",2929,1852-09-01
"2858",2928,1852-09-01
"2859",2927,1852-08-01
"2860",2926,1852-08-01
"2861",2925,1852-07-01
"2862",2924,1852-05-01
"2863",2923,1852-05-01
"2864",2922,1852-05-01
"2865",2921,1852-04-01
"2866",2920,1852-04-01
"2867",2919,1852-04-01
"2868",2918,1852-04-01
"2869",2917,1852-04-01
"2870",2916,1847-04-01
"2871",2915,1847-04-01
"2872",2914,1847-04-01
"2873",2913,1847-04-01
"2874",2912,1847-04-01
"2875",2911,1847-04-01
"2876",2910,1847-04-01
"2877",2909,1847-04-01
"2878",2908,1847-04-01
"2879",2907,1847-04-01
"2880",2906,1847-04-01
"2881",2905,1847-04-01
"2882",2904,1847-04-01
"2883",2903,1847-04-01
"2884",2902,1847-03-01
"2885",2901,1847-03-01
"2886",2900,1847-03-01
"2887",2899,1847-02-01
"2888",2898,1847-02-01
"2889",2897,1852-04-01
"2890",2896,1852-04-01
"2891",2895,1852-04-01
"2892",2894,1852-04-01
"2893",2893,1852-04-01
"2894",2892,1852-04-01
"2895",2891,1852-04-01
"2896",2890,1852-04-01
"2897",2889,1852-04-01
"2898",2888,1852-04-01
"2899",2887,1852-04-01
"2900",2886,1852-04-01
"2901",2885,1852-04-01
"2902",2884,1852-04-01
"2903",2883,1852-04-01
"2904",2882,1852-04-01
"2905",2881,1852-04-01
"2906",2880,1852-04-01
"2907",2879,1852-03-01
"2908",2878,1852-03-01
"2909",2877,1852-02-01
"2910",2876,1852-02-01
"2911",2875,1852-01-01
"2912",2874,1852-01-01
"2913",2873,1852-01-01
"2914",2872,1852-01-01
"2915",2871,1852-01-01
"2916",2870,1852-02-01
"2917",2869,1852-01-01
"2918",2868,1851-10-01
"2919",2867,1851-10-01
"2920",2866,1851-10-01
"2921",2865,1851-10-01
"2922",2864,1851-10-01
"2923",2863,1851-10-01
"2924",2862,1851-10-01
"2925",2861,1851-10-01
"2926",2860,1851-10-01
"2927",2859,1851-10-01
"2928",2858,1851-10-01
"2929",2857,1851-10-01
"2930",2856,1851-10-01
"2931",2855,1851-10-01
"2932",2854,1851-09-01
"2933",2853,1851-09-01
"2934",2852,1851-09-01
"2935",2851,1851-09-01
"2936",2850,1851-09-01
"2937",2849,1851-08-01
"2938",2848,1851-08-01
"2939",2847,1851-08-01
"2940",2846,1851-08-01
"2941",2845,1851-08-01
"2942",2844,1851-07-01
"2943",2843,1851-07-01
"2944",2842,1851-07-01
"2945",2841,1851-07-01
"2946",2840,1851-07-01
"2947",2839,1851-07-01
"2948",2838,1851-06-01
"2949",2837,1851-06-01
"2950",2836,1851-06-01
"2951",2835,1851-06-01
"2952",2834,1851-06-01
"2953",2833,1851-06-01
"2954",2832,1851-06-01
"2955",2831,1851-05-01
"2956",2830,1851-05-01
"2957",2829,1851-05-01
"2958",2828,1851-05-01
"2959",2827,1851-05-01
"2960",2826,1851-05-01
"2961",2825,1851-04-01
"2962",2824,1851-03-01
"2963",2823,1851-03-01
"2964",2822,1851-03-01
"2965",2821,1851-02-01
"2966",2820,1851-02-01
"2967",2819,1851-02-01
"2968",2818,1851-02-01
"2969",2817,1851-01-01
"2970",2816,1851-01-01
"2971",2815,1851-01-01
"2972",2814,1851-01-01
"2973",2813,1850-12-01
"2974",2812,1850-12-01
"2975",2811,1850-12-01
"2976",2810,1836-11-01
"2977",2809,1836-11-01
"2978",2808,1850-12-01
"2979",2807,1850-12-01
"2980",2806,1850-12-01
"2981",2805,1850-11-01
"2982",2804,1850-10-01
"2983",2803,1850-10-01
"2984",2802,1850-09-01
"2985",2801,1850-09-01
"2986",2800,1850-09-01
"2987",2799,1850-09-01
"2988",2798,1850-08-01
"2989",2797,1850-08-01
"2990",2796,1850-08-01
"2991",2795,1850-07-01
"2992",2794,1850-07-01
"2993",2793,1850-07-01
"2994",2792,1850-07-01
"2995",2791,1850-06-01
"2996",2790,1850-06-01
"2997",2789,1850-05-01
"2998",2788,1850-05-01
"2999",2787,1850-05-01
"3000",2786,1850-05-01
"3001",2785,1850-05-01
"3002",2784,1850-05-01
"3003",2783,1850-04-01
"3004",2782,1850-04-01
"3005",2781,1850-04-01
"3006",2780,1850-03-01
"3007",2779,1850-03-01
"3008",2778,1850-03-01
"3009",2777,1850-03-01
"3010",2776,1850-03-01
"3011",2775,1850-02-01
"3012",2774,1850-02-01
"3013",2773,1850-01-01
"3014",2772,1850-01-01
"3015",2771,1850-01-01
"3016",2770,1850-01-01
"3017",2769,1849-12-01
"3018",2768,1849-12-01
"3019",2767,1849-12-01
"3020",2766,1849-12-01
"3021",2765,1849-12-01
"3022",2764,1849-12-01
"3023",2763,1849-12-01
"3024",2762,1849-12-01
"3025",2761,1849-12-01
"3026",2760,1849-12-01
"3027",2759,1849-12-01
"3028",2758,1849-12-01
"3029",2757,1849-12-01
"3030",2756,1849-12-01
"3031",2755,1849-12-01
"3032",2754,1849-11-01
"3033",2753,1849-11-01
"3034",2752,1849-11-01
"3035",2751,1849-11-01
"3036",2750,1849-10-01
"3037",2749,1849-10-01
"3038",2748,1849-10-01
"3039",2747,1849-10-01
"3040",2746,1849-10-01
"3041",2745,1849-09-01
"3042",2744,1849-09-01
"3043",2743,1849-09-01
"3044",2742,1849-08-01
"3045",2741,1849-08-01
"3046",2740,1849-08-01
"3047",2739,1849-08-01
"3048",2738,1849-07-01
"3049",2737,1849-07-01
"3050",2736,1849-07-01
"3051",2735,1849-07-01
"3052",2734,1849-07-01
"3053",2733,1849-07-01
"3054",2732,1849-06-01
"3055",2731,1849-06-01
"3056",2730,1849-06-01
"3057",2729,1849-06-01
"3058",2728,1849-06-01
"3059",2727,1849-05-01
"3060",2726,1849-05-01
"3061",2725,1849-05-01
"3062",2724,1849-05-01
"3063",2723,1849-05-01
"3064",2722,1849-05-01
"3065",2721,1849-05-01
